rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
275,Mines ParisTech,"1,289",5.5,0.26,43.5—46.2,43.5,20.3,64.5,98.6,63.4,2017
276,National Tsing Hua University,"10,260",13.6,0.06,43.5—46.2,38.7,40.1,55.8,47.3,26.6,2017
277,Norwegian University of Science and Technology,"22,031",18.3,0.11,43.5—46.2,30.1,32.8,65.5,46.5,65.3,2017
278,Oregon Health and Science University,"2,861",1.1,0.02,43.5—46.2,29.7,15.3,97.6,44.9,23.2,2017
279,Osaka University,"23,087",7.6,0.09,43.5—46.2,52.6,49.6,38.2,73.9,28.8,2017
280,University of Ottawa,"34,946",25.3,0.15,43.5—46.2,38.1,21,67.5,41.5,71.8,2017
281,Rensselaer Polytechnic Institute,"6,829",15.5,0.17,43.5—46.2,33.6,33.5,67.3,79.1,43.1,2017
282,Ruhr University Bochum,"42,718",61.2,0.13,43.5—46.2,36.7,36.2,56.9,59.2,51.6,2017
283,Rush University,"1,987",2.2,0.03,43.5—46.2,38.4,13.6,89.8,44,22.3,2017
284,Sapienza University of Rome,"115,327",31.8,0.07,43.5—46.2,38.3,35.3,67.2,41,37.6,2017
285,University of South Australia,"19,996",29.6,0.33,43.5—46.2,29.9,29.9,58.4,82.9,90.1,2017
286,University of Southern Denmark,"25,313",13.5,0.16,43.5—46.2,21.4,23.6,81.6,69.9,76.9,2017
287,University of Surrey,"10,375",13.3,0.38,43.5—46.2,30,32.6,60.9,37.6,91.8,2017
288,Swedish University of Agricultural Sciences,"3,838",4.6,%,43.5—46.2,31.3,22.3,77.7,98.9,46.8,2017
289,Syracuse University,"19,930",16.1,0.17,43.5—46.2,32.9,25.9,75.4,36.4,41.4,2017
290,University of São Paulo,"83,201",14.7,0.04,43.5—46.2,57.2,60.2,25.7,39.6,28.3,2017
291,University of Tampere,"9,530",21.7,0.05,43.5—46.2,26.2,29.3,75.9,52.2,40.1,2017
292,The University of Tennessee-Knoxville,"26,988",17.8,0.04,43.5—46.2,30.5,21.5,83,42.1,39.5,2017
293,Tokyo Institute of Technology,"9,587",7.4,0.13,43.5—46.2,48.4,50.5,41.7,64.1,32.9,2017
294,Umeå University,"16,698",11.7,0.10,43.5—46.2,22.6,28.6,79.7,35.2,59.9,2017
295,TU Wien,"17,620",35.8,0.27,43.5—46.2,38.1,25.5,57.7,70.9,79.1,2017
296,Virginia Polytechnic Institute and State University,"30,850",18.1,0.10,43.5—46.2,34.9,39.9,62.1,44.1,31.4,2017
297,William & Mary,"7,963",11.9,0.08,43.5—46.2,40.8,16.8,82.2,32.7,28.8,2017
298,University of Wollongong,"16,581",25.5,0.24,43.5—46.2,28.3,32.1,64.1,49.2,87,2017
299,Yonsei University,"22,469",11.9,0.20,43.5—46.2,44.2,40.1,44,79.8,48.3,2017
300,Aberystwyth University,"8,735",17.1,0.18,40.7—43.3,20.5,21.3,77.5,34.9,75.1,2017
301,Aix-Marseille University,"74,345",19.6,0.13,40.7—43.3,34.5,21.2,69.5,35.1,57.2,2017
302,University of Alaska Fairbanks,"3,875",8.4,0.07,40.7—43.3,28.3,24,70.5,50.5,55,2017
303,Anglia Ruskin University (ARU),"16,740",24.4,0.25,40.7—43.3,14.7,10.5,99.2,32.8,67,2017
304,Bangor University,"9,160",18.3,0.21,40.7—43.3,25.2,21.9,65.9,33.6,81.3,2017
305,University of Bordeaux,"52,169",19.5,0.12,40.7—43.3,29.8,19.6,76.6,34.6,54.4,2017
306,University of Bremen,"18,904",34.8,0.11,40.7—43.3,36.2,29.4,61.7,47,50.4,2017
307,Brunel University London,"11,645",16.4,0.39,40.7—43.3,24.9,26,61.3,37.2,92.3,2017
308,Central European University,"1,298",5.8,0.77,40.7—43.3,39.8,27,48.8,32.2,97,2017
309,Clark University,"3,239",11.7,0.25,40.7—43.3,24.4,8,93.7,32.8,59,2017
310,"Colorado State University, Fort Collins","23,998",16.4,0.05,40.7—43.3,29.6,32.6,63.4,43.6,35.1,2017
311,University of Connecticut,"26,109",12.6,0.07,40.7—43.3,37,28.2,62.5,35.1,40.6,2017
312,University of Crete,"14,518",26.7,0.04,40.7—43.3,18.7,19.1,83,37.8,46.9,2017
313,University of Denver,"9,568",13.3,0.10,40.7—43.3,37.7,23.6,67.2,34.9,28.7,2017
314,University of Essex,"10,155",18.3,0.44,40.7—43.3,32.3,36,47.7,32.8,95.2,2017
315,Federal University of Toulouse Midi-Pyrénées,"93,250",23.3,0.19,40.7—43.3,30.9,26.2,62.4,36.2,62.8,2017
316,George Mason University,"27,337",17.4,0.08,40.7—43.3,28.1,24.6,73.4,33.4,38.7,2017
317,University of Georgia,"33,241",19.5,0.07,40.7—43.3,33,35,57.2,34.9,41.7,2017
318,"Goldsmiths, University of London","7,255",16.5,0.38,40.7—43.3,28.4,30.6,63.8,32.2,75.4,2017
319,Grenoble Alpes University,"37,815",16.3,0.15,40.7—43.3,26.7,21.9,71.7,34.3,60,2017
320,Gwangju Institute of Science and Technology (GIST),"1,575",10.7,0.07,40.7—43.3,39.5,39.9,51.9,44.9,35.2,2017
321,University of Innsbruck,"14,360",13.3,0.38,40.7—43.3,26.1,18.7,70.8,43.1,96.2,2017
322,Justus Liebig University Giessen,"27,980",46.9,0.09,40.7—43.3,33.2,29.4,60.5,41.5,46.9,2017
323,University of Kent,"17,080",13.1,0.29,40.7—43.3,22.8,22.3,68.7,32.5,89.3,2017
324,Linköping University,"18,966",8.2,0.11,40.7—43.3,23.9,15.3,79.6,41.7,62.1,2017
325,University of Liège,"21,611",27.9,0.23,40.7—43.3,27.1,33.3,55.4,99.4,70.3,2017
326,Loughborough University,"13,675",14.9,0.22,40.7—43.3,32.9,34.4,54,37,73.2,2017
327,University of Milan,"58,990",27.6,0.05,40.7—43.3,32.8,24.5,69.9,42.9,39.4,2017
328,Nagoya University,"15,619",8,0.10,40.7—43.3,44.4,41.8,41.2,83.6,28.3,2017
329,University of Navarra,"10,584",14.1,0.16,40.7—43.3,29.7,23.9,65.3,55.6,55.6,2017
330,University of Nebraska-Lincoln,"22,068",16.2,0.10,40.7—43.3,31.2,29.1,67.2,38.5,48,2017
331,University of Oregon,"24,268",19.8,0.13,40.7—43.3,24.8,24.5,77.7,33.3,35.5,2017
332,Oregon State University,"23,464",16.3,0.10,40.7—43.3,29.3,28.2,69.7,36,46,2017
333,University of Padua,"62,267",19.1,0.04,40.7—43.3,24.5,20.4,80.6,35.5,39,2017
334,University of Pavia,"22,010",38.7,0.07,40.7—43.3,25.3,22.1,73.6,59.3,43.3,2017
335,Royal Veterinary College,"1,800",10.3,0.18,40.7—43.3,26.4,18.3,69.1,41.8,83.3,2017
336,Sabancı University,"2,999",17.7,0.08,40.7—43.3,24.3,32.9,61.6,77.7,46.7,2017
337,Saint Louis University,"11,919",5.7,0.08,40.7—43.3,36,11.9,80.4,33.9,28.9,2017
338,University of Stirling,"8,030",15.2,0.20,40.7—43.3,22.6,24.7,69.6,33.7,75.1,2017
339,University of Strasbourg,"43,709",17.2,0.19,40.7—43.3,27.2,21.3,67.8,35.7,69.6,2017
340,Swansea University,"13,050",16.5,0.21,40.7—43.3,21,26.1,71.8,35.7,75.8,2017
341,University of Tartu,"9,464",12.2,0.04,40.7—43.3,23.6,23.1,80.9,34.5,48.4,2017
342,University of Tasmania,"14,838",19.7,0.18,40.7—43.3,22.3,29.6,66.3,51.7,77.3,2017
343,TU Dortmund University,"30,998",100.3,0.10,40.7—43.3,35.5,29.8,57.1,48.7,41.5,2017
344,Technion Israel Institute of Technology,"13,926",19.8,0.04,40.7—43.3,33.2,36.1,55.9,38.7,62.5,2017
345,Temple University,"33,672",13.3,0.06,40.7—43.3,37.2,21.6,68.4,37.4,31.1,2017
346,University of Turku,"12,167",15.9,0.05,40.7—43.3,27,22.7,72.6,34.5,49.6,2017
347,University of Victoria,"18,028",22,0.12,40.7—43.3,22.1,22.5,77.9,37.9,73.7,2017
348,Vrije Universiteit Brussel,"12,484",21.8,0.21,40.7—43.3,27.3,23.7,66.7,48.3,70,2017
349,York University,"46,565",40.8,0.22,40.7—43.3,29.9,39.7,50.7,37.4,73.5,2017
350,Aston University,"8,565",16.3,0.32,37.6—40.6,20.6,23.9,56.2,34.3,93.5,2017
351,Bilkent University,"9,761",14.1,0.04,37.6—40.6,23.4,19.9,68.3,39.7,51.9,2017
352,SUNY Binghamton University,"16,628",23.7,0.14,37.6—40.6,24.3,20.4,68.5,35.9,40.3,2017
353,University of Calabria,"30,219",36.4,0.03,37.6—40.6,14.7,25.8,84.2,33.4,31.1,2017
354,University of Canterbury,"11,943",16.4,0.20,37.6—40.6,23.8,26.8,56.2,40.5,89.7,2017
355,"City, University of London","12,490",16.1,0.49,37.6—40.6,24.1,25.9,56.2,33.3,91,2017
356,Claude Bernard University Lyon 1,"35,944",17.2,0.08,37.6—40.6,21.1,16.9,73.1,37.6,47.8,2017
357,University College Cork,"15,877",22.4,0.16,37.6—40.6,27.7,25.7,54.1,50.6,76,2017
358,University of Cyprus,"7,025",22.5,0.08,37.6—40.6,19.1,25.4,66.6,34.7,75,2017
359,Drexel University,"21,153",11,0.18,37.6—40.6,32.6,16,62,37.9,47.8,2017
360,University of Eastern Finland,"11,098",17.7,0.06,37.6—40.6,25,20.5,74.5,35.6,48,2017
361,Flinders University,"16,465",23.6,0.16,37.6—40.6,22.3,11.3,74.9,36.5,66.1,2017
362,Graz University of Technology,"6,312",10.1,0.16,37.6—40.6,28.5,15.4,60,67.8,71.2,2017
363,University of Guelph,"21,547",28.4,0.04,37.6—40.6,26.1,33,48.7,46.9,55.4,2017
364,Hanyang University,"21,629",14.1,0.15,37.6—40.6,35,35.6,35.6,81.8,51.5,2017
365,Hong Kong Baptist University,"11,038",11.1,0.29,37.6—40.6,23.3,13.6,67.4,32.9,79.1,2017
366,University of Houston,"39,402",42.5,0.09,37.6—40.6,35.4,29.4,54.3,40.6,36.8,2017
367,Indian Institute of Technology Bombay,"9,207",16.3,0.01,37.6—40.6,39.2,31.1,52.8,46.9,19.2,2017
368,Iowa State University,"32,951",18.7,0.12,37.6—40.6,31.2,25.3,60.6,47.5,37.9,2017
369,University of Kaiserslautern,"14,226",53.7,0.15,37.6—40.6,34.7,23.2,50.3,69.2,46.3,2017
370,University of Kansas,"24,345",7.6,0.09,37.6—40.6,36.7,24.5,54.5,38.3,33.7,2017
371,University of Kentucky,"31,225",19,0.06,37.6—40.6,36.6,29.3,51.4,39,38.2,2017
372,Kyung Hee University,"23,692",17.3,0.16,37.6—40.6,28.5,35.5,48.5,79.3,51.5,2017
373,Kyushu University,"18,650",6.6,0.11,37.6—40.6,41.9,35.1,35.7,70.8,31.2,2017
374,La Trobe University,"22,422",29.6,0.25,37.6—40.6,26.7,29.7,49,45.5,78.7,2017
375,Leibniz University Hannover,"23,126",61.9,0.12,37.6—40.6,37.4,37.1,43.2,62,44.5,2017
376,University of Macau,"8,981",14.6,0.33,37.6—40.6,21.5,22,53.3,46.3,98.8,2017
377,Autonomous University of Madrid,"26,969",12.4,0.16,37.6—40.6,32.3,28.3,57.4,35.8,51.6,2017
378,University of Milan-Bicocca,"32,892",65.8,0.06,37.6—40.6,25.5,22.7,70.8,43.9,42.2,2017
379,Mizzou - University of Missouri,"30,535",11.3,0.06,37.6—40.6,30.9,19.3,67,33.8,34,2017
380,Montpellier University,"39,313",19.7,0.14,37.6—40.6,32.7,18.1,64.6,35.9,57.7,2017
381,Maynooth University,"7,850",28.8,0.12,37.6—40.6,25.5,24.2,61,37.5,77.6,2017
382,Norwegian University of Life Sciences,"5,655",7.3,0.21,37.6—40.6,25.7,13.2,68.3,37.9,78,2017
383,University of Oklahoma,"27,054",10.3,0.06,37.6—40.6,33.5,17.9,64.1,37.3,33.6,2017
384,Paris-Sorbonne University – Paris 4,"21,488",27.9,0.19,37.6—40.6,48.6,38.6,27.9,32.2,54.2,2017
385,University of Plymouth,"18,510",19.3,0.14,37.6—40.6,20,20.4,71.9,32.5,66.6,2017
386,Polytechnic University of Turin,"29,422",27.9,0.16,37.6—40.6,25.8,19,66.8,49.4,48.5,2017
387,University of Salerno,"37,862",56.3,0.01,37.6—40.6,18.2,13.1,86.7,39.2,30.8,2017
388,Swinburne University of Technology,"13,606",26.4,0.27,37.6—40.6,22.9,24,60.3,35.5,74.5,2017
389,The University of Texas at San Antonio,"25,870",21.4,0.07,37.6—40.6,17.3,16.2,85,32.4,32.6,2017
390,Toyota Technological Institute,505,11.2,0.03,37.6—40.6,22.2,17,78.6,59,24.1,2017
391,University of Trieste,"18,144",26.5,0.09,37.6—40.6,26.1,17.9,74.9,35.7,46,2017
392,Tulane University,"11,495",11.8,0.11,37.6—40.6,41.4,15.7,61,35.5,37.9,2017
393,University of Turin,"67,678",43.7,0.06,37.6—40.6,21.2,20.4,72.9,45.4,38.9,2017
394,Victoria University,"15,270",32.5,0.22,37.6—40.6,22.5,22.1,66.9,37.2,70.8,2017
395,Victoria University of Wellington,"16,940",20.1,0.21,37.6—40.6,23.3,30.2,48.4,53.6,88.6,2017
396,Washington State University,"26,439",20.1,0.08,37.6—40.6,29.6,29.6,59.8,56.9,43.3,2017
397,Wayne State University,"22,405",10.7,0.08,37.6—40.6,33,15.7,71.9,42.2,33.3,2017
398,École des Ponts ParisTech,"1,810",12.9,0.44,37.6—40.6,32.9,13.8,61.2,69.7,65.9,2017
399,Örebro University,"8,698",15.9,0.02,37.6—40.6,17.7,5.9,91.7,33.7,43.6,2017
400,American University,"11,636",12,0.12,32.6—37.5,40.5,21.3,51.4,37.8,30.1,2017
401,Aristotle University of Thessaloniki,"44,433",22.3,0.09,32.6—37.5,20,15.8,61.8,37.3,39.9,2017
402,Atılım University,"6,394",27.2,0.08,32.6—37.5,19,8.1,75.3,47.9,33.2,2017
403,University of Aveiro,"10,641",17.7,0.09,32.6—37.5,30.2,26.2,44.5,41.5,46.5,2017
404,Bar-Ilan University,"16,974",15.1,0.05,32.6—37.5,23.5,23,49,32.8,51.5,2017
405,University of Bari Aldo Moro,"49,536",67,0.02,32.6—37.5,26,17,61.5,40.4,33.2,2017
406,University of Bergamo,"15,849",49.2,0.06,32.6—37.5,22.2,15.8,64.8,39,31.6,2017
407,Boğaziçi University,"11,555",25.6,0.07,32.6—37.5,20.9,23.8,57.7,57.4,45.4,2017
408,University of Brescia,"14,616",26.4,0.07,32.6—37.5,15.1,14.1,74.5,38.2,37.9,2017
409,University of Campinas,"26,966",14.9,0.03,32.6—37.5,44.9,39.6,28,46.5,24.1,2017
410,University of Canberra,"11,287",31,0.28,32.6—37.5,19.9,24.6,50.8,35,60.1,2017
411,Universitat Politècnica de Catalunya,"21,995",10.2,0.12,32.6—37.5,27.1,17.5,51.2,41.5,51.4,2017
412,Central Queensland University,"12,300",26.6,0.28,32.6—37.5,19,9.9,73.7,35.1,59.4,2017
413,Charles University,"50,992",13.3,0.15,32.6—37.5,30.5,21.4,54.6,32.4,54.6,2017
414,Chung-Ang University,"12,221",16.8,0.22,32.6—37.5,36.4,31.9,23.3,63.6,49.9,2017
415,University of Coimbra,"23,329",20.1,0.14,32.6—37.5,24.1,27.2,44.6,38.2,51.3,2017
416,Curtin University,"31,353",18.4,0.36,32.6—37.5,21,23.5,52.1,39.5,93.8,2017
417,Cyprus University of Technology,"3,012",18.9,0.06,32.6—37.5,17.1,13.1,70.3,34,67,2017
418,Dublin City University,"8,856",24.9,0.18,32.6—37.5,26.7,26.7,42.7,46.7,78.6,2017
419,Ewha Womans University,"14,989",14.2,0.10,32.6—37.5,28.4,23.9,46.7,68.7,41.4,2017
420,Federico Santa María Technical University,"18,424",28.3,0.02,32.6—37.5,14.2,10.8,69,41,54.7,2017
421,University of Ferrara,"13,781",22.9,0.07,32.6—37.5,18.8,17.2,68.4,40.3,42.8,2017
422,University of Florence,"53,378",18.3,0.07,32.6—37.5,20,14,72.6,38.1,40.4,2017
423,Florida International University,"33,983",25.8,0.07,32.6—37.5,25.4,20.1,57.7,35.2,35.3,2017
424,University of Genoa,"35,777",29.2,0.09,32.6—37.5,27.7,16.7,64.3,45.2,40.2,2017
425,Georgia State University,"28,788",19.2,0.05,32.6—37.5,28.1,23.7,60.2,32.3,30.5,2017
426,University of Graz,"20,770",23.6,0.12,32.6—37.5,23.1,17,56.2,33.2,69.5,2017
427,University of Greifswald,"8,628",17,0.05,32.6—37.5,30.3,19.7,60.6,37.7,43.8,2017
428,Hasselt University,"4,913",16.8,0.10,32.6—37.5,21.7,20.9,61.6,49.7,55.2,2017
429,Heriot-Watt University,"9,290",16.9,0.42,32.6—37.5,22.2,24,49.3,42.8,92.1,2017
430,Hokkaido University,"18,055",8.1,0.09,32.6—37.5,42.2,36.2,30.9,55,29.8,2017
431,Huazhong University of Science and Technology,"56,211",17.1,0.04,32.6—37.5,31,24.7,43.6,68,19.9,2017
432,Indian Institute of Technology Delhi,"6,926",13.8,0.01,32.6—37.5,37.5,23.9,47,71.7,15.9,2017
433,Indian Institute of Technology Kanpur,"6,513",16.7,0.01,32.6—37.5,34.6,22.9,38.4,98.8,17.9,2017
434,Indian Institute of Technology Madras,"8,692",15.5,0.01,32.6—37.5,38.3,22.3,41.2,81.1,17.5,2017
435,Johannes Kepler University of Linz,"6,652",11.7,0.09,32.6—37.5,25.3,15.5,49.9,41.2,58,2017
436,University of Jyväskylä,"9,591",15.4,0.05,32.6—37.5,27.7,13.9,55.4,35.4,48.2,2017
437,Keele University,"8,300",15,0.22,32.6—37.5,18.3,20.4,53.6,33.2,73.6,2017
438,Kent State University,"23,059",18.6,0.08,32.6—37.5,22.3,17.1,64.6,32.4,34.3,2017
439,King Fahd University of Petroleum and Minerals,"6,617",6.8,0.21,32.6—37.5,28.7,16.8,36.7,92.8,86.8,2017
440,Lehigh University,"6,400",11.3,0.16,32.6—37.5,24.9,18.5,63.2,38,39.1,2017
441,University of Lille,"67,189",27.5,0.12,32.6—37.5,19.3,18.8,56.9,37.4,55.4,2017
442,Lincoln University,"2,985",14,0.23,32.6—37.5,25.5,20.8,49.6,41.7,86,2017
443,University of Lisbon,"47,756",17.8,0.10,32.6—37.5,26.3,24,59,37.8,47.6,2017
444,Makerere University,"37,423",29.2,0.09,32.6—37.5,15.1,11.8,78,36.7,58.3,2017
445,University of Manitoba,"29,111",28,0.13,32.6—37.5,28.7,26.3,53.4,40.6,42.2,2017
446,Marche Polytechnic University,"16,830",23.6,0.04,32.6—37.5,21.2,7.2,85.8,37.5,28.1,2017
447,"University of Maryland, Baltimore County","13,979",17.8,0.08,32.6—37.5,21.3,18.7,58.8,33.4,29.6,2017
448,Massey University,"18,681",16.1,0.28,32.6—37.5,22.5,19.6,43.3,39.1,92.2,2017
449,University of Modena and Reggio Emilia,"20,141",26.4,0.06,32.6—37.5,16.2,10.2,76.2,36,36,2017
450,University of Montana,"10,304",17.6,0.04,32.6—37.5,34.4,15.4,64.8,36,25.4,2017
451,Murdoch University,"16,391",33.2,0.45,32.6—37.5,17.9,23.5,57.3,42.8,90.7,2017
452,Nantes Université,"34,714",22.8,0.11,32.6—37.5,17.3,15.5,64.9,35.5,45.4,2017
453,University of Naples Federico II,"82,500",61.2,0.00,32.6—37.5,21.6,12.4,76.3,40.1,22.2,2017
454,National Cheng Kung University (NCKU),"21,157",14.3,0.11,32.6—37.5,30.4,38,29.2,99.4,29.9,2017
455,National Chiao Tung University,"12,609",17.1,0.06,32.6—37.5,33,40.2,35.3,89.3,33.4,2017
456,National Taiwan University of Science and Technology (Taiwan Tech),"8,070",19,0.11,32.6—37.5,30.1,40.5,38.5,70.1,32.3,2017
457,University of Neuchâtel,"4,208",8.8,0.22,32.6—37.5,24.9,17.6,46.1,34,91.4,2017
458,New Mexico State University (Main campus),"14,479",17.8,0.07,32.6—37.5,19.8,21,59.3,36.9,33,2017
459,University of Nice Sophia Antipolis,"28,218",20.7,0.21,32.6—37.5,21.9,8,58.1,32.5,79.2,2017
460,Northern Arizona University,"23,167",24.8,0.05,32.6—37.5,18.8,11.2,82.7,32.6,26.9,2017
461,The Open University,"70,860",33.9,0.08,32.6—37.5,18.8,15.8,58.8,32.6,51.7,2017
462,Oxford Brookes University,"12,930",17.6,0.27,32.6—37.5,27.7,25.3,37.8,32.3,71.5,2017
463,Panthéon-Sorbonne University – Paris 1,"40,121",32.8,0.20,32.6—37.5,48,40.6,7.3,32.4,50.3,2017
464,University of Pisa,"50,937",19.8,0.05,32.6—37.5,20.4,18.5,73.3,36.5,34.3,2017
465,Pontificia Universidad Católica de Chile,"26,188",15.6,0.07,32.6—37.5,27.5,23,41.8,35.7,53.2,2017
466,University of Porto,"31,753",18.6,0.09,32.6—37.5,28.6,26.2,42.3,39.9,45.3,2017
467,University of Portsmouth,"18,950",16.4,0.25,32.6—37.5,16.7,13.2,61.8,32.6,82.4,2017
468,Université du Québec à Montréal,"28,830",26.1,0.19,32.6—37.5,23.9,20.7,54.3,32.4,58.5,2017
469,RMIT University,"30,795",17.3,0.26,32.6—37.5,23,20.7,53.6,40,85.6,2017
470,Renmin University of China,"24,859",11.7,0.06,32.6—37.5,42.5,19.4,35.4,43.2,46,2017
471,University of Rome II – Tor Vergata,"31,393",18.4,0.06,32.6—37.5,25.5,15.3,64.2,38.9,37.9,2017
472,University of Rome III,"35,290",59,0.04,32.6—37.5,23.4,20.6,67.5,37.6,37.2,2017
473,Rovira i Virgili University,"12,637",13,0.10,32.6—37.5,21.5,15.8,72.1,35.2,45.5,2017
474,University of Salento,"19,983",58.8,0.01,32.6—37.5,25,11.8,65.6,37.6,25.2,2017
475,San Diego State University,"28,358",31.8,0.06,32.6—37.5,20.9,28.8,64.4,33.2,27.3,2017
476,University of Saskatchewan,"19,154",17.9,0.15,32.6—37.5,34.2,25,43.5,69,64.4,2017
477,University of Siegen,"19,139",54.4,0.11,32.6—37.5,22.2,24,60.8,40.7,50.1,2017
478,SOAS University of London,"4,755",11.6,0.54,32.6—37.5,32.9,29.4,29.7,32.2,76,2017
479,University of St Gallen,"7,175",11.3,0.34,32.6—37.5,27.2,14.8,50.9,42.8,96.5,2017
480,Stellenbosch University,"22,478",23.9,0.08,32.6—37.5,28.6,24.8,53,32.1,50.3,2017
481,Stevens Institute of Technology,"5,999",18.3,0.34,32.6—37.5,21.8,18.3,52.2,33.7,77.3,2017
482,University of Strathclyde,"15,770",19.8,0.22,32.6—37.5,24.2,31.2,36.2,46.6,75.1,2017
483,Sun Yat-sen University,"51,866",16.9,0.08,32.6—37.5,35.3,26.3,50,54.1,29.6,2017
484,Tokyo Medical and Dental University (TMDU),"2,906",3.2,0.07,32.6—37.5,39.4,19.5,50.1,58.2,23.2,2017
485,Tokyo Metropolitan University,"9,294",9.6,0.04,32.6—37.5,22.6,13.4,68.5,34,21.4,2017
486,University of Tsukuba,"16,271",12.6,0.17,32.6—37.5,40.1,32.7,35.1,42.4,37.1,2017
487,UiT The Arctic University of Norway,"12,180",12,0.12,32.6—37.5,22.7,17,64.3,36.9,67.3,2017
488,Verona University,"24,390",18.7,0.06,32.6—37.5,23.1,13.4,73.4,42.1,40.9,2017
489,University of Waikato,"9,904",16.8,0.26,32.6—37.5,20.9,23.2,49.5,34.7,87.8,2017
490,Western Sydney University,"30,734",28.6,0.13,32.6—37.5,17.9,24.4,57.9,35.6,77.5,2017
491,Wuhan University,"49,152",14,0.07,32.6—37.5,40.9,30.2,29.2,91.1,37.5,2017
492,Xiamen University,"42,210",15.6,0.04,32.6—37.5,26.7,21.6,54.2,7.7,25.5,2017
493,École normale supérieure Paris-Saclay,"1,505",9.6,0.07,32.6—37.5,32.1,9.6,54,44,50.7,2017
494,American University of Beirut,"7,836",8.8,0.23,27.6—32.5,28.5,12.8,38.4,38.5,88.1,2017
495,"University of the Andes, Colombia","16,880",17.5,0.02,27.6—32.5,19.9,14.9,50,49.4,55.5,2017
496,University of Arkansas,"23,545",20.3,0.05,27.6—32.5,24.4,19.2,39.2,39.1,27.9,2017
497,Athens University of Economics and Business,"11,659",48,0.06,27.6—32.5,16.9,20.5,41.2,37.9,43.1,2017
498,Auckland University of Technology,"17,627",16.9,0.39,27.6—32.5,17.8,12.5,45.9,33.9,94.8,2017
499,University of the Basque Country,"44,806",14.8,0.06,27.6—32.5,20.9,14.3,50.2,34.7,37.9,2017
500,Ben-Gurion University of the Negev,"16,477",20.1,0.03,27.6—32.5,23.8,27.5,35.5,42.9,34.5,2017
501,Bond University,"3,201",13.6,0.35,27.6—32.5,18.7,21.2,37.1,36.3,89.5,2017
502,Université Bourgogne Franche-Comté (UBFC),"54,487",26.2,0.11,27.6—32.5,21.5,11.7,56.6,34.5,51.6,2017
503,University of Cagliari,"29,743",30.5,0.02,27.6—32.5,19,12.2,56.6,35.2,34.5,2017
504,Carleton University,"25,795",30.4,0.19,27.6—32.5,19.5,25.6,33.9,33.9,63.6,2017
505,University of Catania,"53,120",33.9,0.01,27.6—32.5,15.3,12.9,68.3,34.6,26.8,2017
506,Catholic University of the Sacred Heart,"30,263",18.9,0.08,27.6—32.5,18,7.6,56.4,40.3,39.1,2017
507,Ca’ Foscari University of Venice,"20,478",41.9,0.07,27.6—32.5,21.1,25.9,46.1,35.3,41.2,2017
508,University of Chile,"38,079",17.4,0.04,27.6—32.5,25.4,18.4,36.9,32.1,46.7,2017
509,China Agricultural University,"18,945",11.7,0.02,27.6—32.5,33.9,21.8,29.4,47.8,18.6,2017
510,"China Medical University, Taiwan","7,810",16.4,0.09,27.6—32.5,24,24.4,45.2,69.6,27,2017
511,Complutense University of Madrid,"63,925",20.3,0.12,27.6—32.5,30.7,27.1,36.7,36,40.1,2017
512,Concordia University,"31,440",30.6,0.27,27.6—32.5,19.2,24.7,40.9,34.4,79.2,2017
513,Creighton University,"7,127",9.8,0.09,27.6—32.5,42.3,9.7,45.1,35.7,27.8,2017
514,East China Normal University,"28,674",13.4,0.11,27.6—32.5,27.4,18.7,46.7,45.1,41.6,2017
515,East China University of Science and Technology,"23,869",13.3,0.05,27.6—32.5,22.5,15.2,51.9,60.7,25.6,2017
516,Edith Cowan University,"16,540",35.8,0.17,27.6—32.5,17.9,19.1,45.7,36.5,68.5,2017
517,University of Granada,"59,530",17.6,0.09,27.6—32.5,21.9,16.8,46.3,33.2,43.1,2017
518,Harbin Institute of Technology,"31,580",10.6,0.08,27.6—32.5,31.1,27.7,24.4,97.7,27.9,2017
519,University of Hertfordshire,"17,550",17,0.27,27.6—32.5,15.9,11.5,56.2,33,77.5,2017
520,Hiroshima University,"14,639",8.2,0.06,27.6—32.5,30,14,41.2,45.4,24,2017
521,University of Hull,"14,520",18,0.20,27.6—32.5,19.9,20.8,46.4,34.2,73.3,2017
522,Indian Institute of Technology Kharagpur,"10,586",17.6,0.00,27.6—32.5,31,19.4,44.5,49.5,16,2017
523,Indian Institute of Technology Roorkee,"8,134",14.2,0.01,27.6—32.5,26.9,15.8,55.1,64.3,15.2,2017
524,University of Ioannina,"21,266",39.3,0.04,27.6—32.5,14.3,14.8,64.8,35.5,40.3,2017
525,Iran University of Science and Technology,"12,236",28.2,0.00,27.6—32.5,23.2,23.7,41.8,50.7,13.9,2017
526,Istanbul Technical University,"34,649",16.6,0.05,27.6—32.5,24,24.6,32.4,100,24.8,2017
527,Jadavpur University,"11,017",16.7,0.00,27.6—32.5,32.1,15.4,37.6,39.1,14.1,2017
528,Kansas State University,"21,472",14.3,0.10,27.6—32.5,25,17.9,40.7,44.4,43.9,2017
529,"Khalifa University of Science, Technology and Research","1,047",8.7,0.22,27.6—32.5,24.9,12.1,43.2,45.8,93.3,2017
530,King Saud University,"40,404",13.4,0.07,27.6—32.5,24,27.9,28.7,96.4,76,2017
531,University of KwaZulu-Natal,"32,074",25.9,0.05,27.6—32.5,21.5,25.3,42.9,39.5,59.4,2017
