rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
273,Lappeenranta-Lahti University of Technology LUT,"4,333",29.6,0.15,48.1–50.3,27.8,31.3,84.1,54.9,61.2,2022
274,Université Laval,"28,662",17.1,0.14,48.1–50.3,38.9,34.8,67.7,66.4,71,2022
275,Linköping University,"15,873",14.6,0.14,48.1–50.3,24.8,38.4,77.9,60.7,69,2022
276,University of Luxembourg,"4,890",19.1,0.52,48.1–50.3,33,39.2,65.7,47.3,99.5,2022
277,Macau University of Science and Technology,"11,113",25.7,0.88,48.1–50.3,30.3,22.8,82.3,46.4,99.9,2022
278,University of Navarra,"11,545",14.7,0.26,48.1–50.3,28.7,29.3,85.1,65.9,71.7,2022
279,University of Newcastle,"23,706",29,0.19,48.1–50.3,27.1,33.2,78.9,61.4,85.6,2022
280,University of New Mexico (Main campus),"19,227",17.5,0.05,48.1–50.3,39.4,29.1,80.1,42.8,34.1,2022
281,Oregon Health and Science University,"3,017",1,0.03,48.1–50.3,35.8,17.7,99.1,52.6,28.6,2022
282,University of Oulu,"9,756",25.1,0.06,48.1–50.3,30.6,35.1,76.2,51.6,57.1,2022
283,University of Potsdam,"14,844",41.1,0.14,48.1–50.3,38.4,43,65,66,59.3,2022
284,Queen’s University,"25,289",25.9,0.16,48.1–50.3,40,38,60.2,79.1,71.1,2022
285,Ruhr University Bochum,"38,893",50.4,0.15,48.1–50.3,38.2,45.1,61.6,58.1,54,2022
286,Sejong University,"12,063",20.1,0.12,48.1–50.3,26,27.8,90.2,48,53.2,2022
287,Semmelweis University,"9,887",9.2,0.33,48.1–50.3,44.5,15.6,81,41.4,77.8,2022
288,University of Southern Denmark,"18,822",10.5,0.16,48.1–50.3,24.1,30.2,80.2,73.9,81.1,2022
289,Stellenbosch University,"24,733",26.1,0.08,48.1–50.3,30.3,35.7,78.7,79.5,54.3,2022
290,Sun Yat-sen University,"56,430",15.7,0.06,48.1–50.3,40.7,32.6,77.7,60.6,33.5,2022
291,Swansea University,"17,590",15.7,0.22,48.1–50.3,22.2,26.8,93.8,39,83,2022
292,Tampere University,"15,438",20.9,0.06,48.1–50.3,27.1,34.2,84.4,59.6,52.5,2022
293,University of Tartu,"9,087",12.2,0.12,48.1–50.3,25.9,31,89.3,43.3,62.6,2022
294,University College Cork,"17,397",20.3,0.20,48.1–50.3,26.2,27.6,88.1,49.2,83.7,2022
295,University of Utah,"30,794",14.7,0.07,48.1–50.3,37.2,30.7,81.8,51.2,33.1,2022
296,Virginia Polytechnic Institute and State University,"34,950",18.3,0.14,48.1–50.3,35.8,36.5,74.3,48.4,56.4,2022
297,Vrije Universiteit Brussel,"13,301",32.4,0.23,48.1–50.3,35.5,42.6,63.9,60.8,76.7,2022
298,University of the Witwatersrand,"26,873",24.3,0.08,48.1–50.3,30.9,43.8,66.2,100,73.4,2022
299,Aix-Marseille University,"69,951",17,0.12,46.1–48.0,39.8,24.2,74.4,39.7,60.9,2022
300,American University of Beirut,"8,988",8.6,0.22,46.1–48.0,26.9,16.3,89.2,49.7,77.5,2022
301,Anglia Ruskin University (ARU),"18,885",24.1,0.39,46.1–48.0,16.9,15.6,99.7,35.1,89.9,2022
302,Autonomous University of Madrid,"29,813",13.4,0.15,46.1–48.0,31.6,27.7,83.8,38.3,55.1,2022
303,University of Bordeaux,"54,346",22.7,0.14,46.1–48.0,33.1,25.3,79.1,39,60.1,2022
304,"University of California, Merced","8,459",21.4,0.10,46.1–48.0,22.7,23.9,94.9,40.9,44,2022
305,University of Cape Coast,"24,628",33.4,0.00,46.1–48.0,17.3,20.1,100,66.2,44.7,2022
306,Central South University,"54,903",19.9,0.03,46.1–48.0,34.8,41.6,65.6,96,25,2022
307,"China Medical University, Taiwan","7,971",17.4,0.10,46.1–48.0,24.3,32.9,80.8,95.7,44.1,2022
308,University of Delaware,"21,916",16.6,0.10,46.1–48.0,28.9,38.4,68.8,94.6,49.4,2022
309,East China Normal University,"27,424",14.5,0.14,46.1–48.0,39.8,37.2,59,57.2,62.8,2022
310,École Normale Supérieure de Lyon,"2,272",8.6,0.11,46.1–48.0,38.3,45.8,52.6,64.3,64.7,2022
311,University of Essex,"13,490",16.6,0.40,46.1–48.0,30.2,34.9,63.5,35.9,96.3,2022
312,Goethe University Frankfurt,"45,179",18.5,0.15,46.1–48.0,31.9,33.3,73.7,43.5,61,2022
313,Hebrew University of Jerusalem,"16,237",11.5,0.05,46.1–48.0,43.4,42.8,51.8,42.6,59.6,2022
314,Hofstra University,"9,844",13.3,0.08,46.1–48.0,37.1,16.4,94.6,34.8,30.2,2022
315,University of Illinois Chicago,"28,089",11.5,0.19,46.1–48.0,41.6,31.9,63.5,44.3,51.7,2022
316,Indian Institute of Science,"4,199",9.3,0.01,46.1–48.0,59.1,54.6,31.5,88.1,24.1,2022
317,Johannes Gutenberg University of Mainz,"31,240",25.1,0.12,46.1–48.0,35.5,26.4,78.2,56.3,58.6,2022
318,University of Malaya,"17,390",8.9,0.18,46.1–48.0,37.5,30.8,61.9,47.1,84,2022
319,University of Manitoba,"28,888",28.9,0.19,46.1–48.0,32,30.7,74.4,35.6,55.9,2022
320,University of Milan,"44,959",20.6,0.06,46.1–48.0,32.7,29.7,82.6,39.8,43.5,2022
321,University of Milan-Bicocca,"27,635",29.2,0.05,46.1–48.0,27.5,24.2,91.8,39.2,45.4,2022
322,Montpellier University,"39,909",19.9,0.15,46.1–48.0,35,31.6,70.4,38.7,62.5,2022
323,Nankai University,"30,456",12.3,0.09,46.1–48.0,37.2,25.1,78.7,45.5,41.3,2022
324,National Yang Ming Chiao Tung University,"16,870",12.2,0.11,46.1–48.0,45.9,46.8,50,72.8,40,2022
325,North Carolina State University,"30,917",16,0.14,46.1–48.0,39.3,37,60.5,46.2,53.6,2022
326,Nova Southeastern University,"17,431",16.1,0.06,46.1–48.0,39.2,10.8,96.5,34.8,29.7,2022
327,Osaka University,"22,451",7.8,0.11,46.1–48.0,51.9,52.1,33.9,90.2,38.4,2022
328,Qatar University,"8,899",8.8,0.36,46.1–48.0,26,31.7,69,50.7,99.1,2022
329,Reykjavík University,"2,574",22.3,0.08,46.1–48.0,16.8,21.8,100,36.7,69.1,2022
330,RMIT University,"32,743",23.3,0.34,46.1–48.0,27.6,32.1,69.8,46,93.9,2022
331,University of Rome II – Tor Vergata,"25,683",32.8,0.16,46.1–48.0,38.2,27.4,68.5,48.4,62.1,2022
332,Rush University,"2,728",2.3,0.01,46.1–48.0,40,15.8,90.9,45,21.6,2022
333,University of St Gallen,"7,851",12.1,0.33,46.1–48.0,28.8,20.5,78.4,49.1,95.6,2022
334,University of South Australia,"22,377",32.2,0.22,46.1–48.0,23.5,36.6,68.1,84.3,88.4,2022
335,University of Stirling,"9,750",16.5,0.26,46.1–48.0,23.9,25.8,80.9,35.5,84.7,2022
336,Stony Brook University,"24,830",10.7,0.22,46.1–48.0,34.6,25.3,77.2,36.2,70.2,2022
337,University of Stuttgart,"16,344",28.5,0.19,46.1–48.0,40.9,44.4,49.8,93.8,53.1,2022
338,Università della Svizzera italiana,"3,097",11.6,0.67,46.1–48.0,23.6,19.6,83.6,58.9,99.5,2022
339,Swedish University of Agricultural Sciences,"3,906",4.4,0.07,46.1–48.0,30.4,29.3,74.1,92,51.5,2022
340,Swinburne University of Technology,"16,186",25.1,0.29,46.1–48.0,24.8,29.3,76.7,42.2,81.8,2022
341,University of Tasmania,"18,610",22.3,0.37,46.1–48.0,27.6,32.3,70.3,47,91.3,2022
342,Technical University of Darmstadt,"16,009",38,0.17,46.1–48.0,43.7,45,46.8,88.4,58.5,2022
343,Temple University,"36,423",12.9,0.08,46.1–48.0,38.4,24.6,79.4,34.8,38.9,2022
344,The University of Tennessee-Knoxville,"26,721",16.6,0.04,46.1–48.0,32.8,27.5,78.1,42.6,46.8,2022
345,Tokyo Institute of Technology,"9,835",9.6,0.15,46.1–48.0,49.7,56.2,33.2,80.7,46.2,2022
346,Tongji University,"30,525",10.9,0.17,46.1–48.0,40.6,47.9,41.7,98.8,60.2,2022
347,University of Victoria,"22,550",26.5,0.21,46.1–48.0,22.8,33.5,73.7,45.2,88.6,2022
348,Wake Forest University,"8,054",4.1,0.10,46.1–48.0,39.1,18.9,85.6,45.4,33.7,2022
349,William & Mary,"8,272",11.3,0.09,46.1–48.0,45.8,21.3,78.9,36.2,36.9,2022
350,Babol Noshirvani University of Technology,"5,745",27,0.00,44.1–46.0,23.3,21.2,99.4,37.2,20.7,2022
351,University of Bayreuth,"8,541",25.3,0.15,44.1–46.0,35.8,37.2,55.7,57.3,60.6,2022
352,"Birkbeck, University of London","8,405",19.5,0.39,44.1–46.0,30.5,32.6,64.1,35.1,89.9,2022
353,Bournemouth University,"13,790",17.7,0.19,44.1–46.0,33.6,21.3,74.6,35.1,82.1,2022
354,University of Bremen,"13,816",22.9,0.16,44.1–46.0,33.5,37.6,56.6,53.7,62,2022
355,University of Brescia,"14,784",24.6,0.08,44.1–46.0,24.6,18.1,93.9,39.6,44.7,2022
356,Universiti Brunei Darussalam,"3,786",10.8,0.17,44.1–46.0,24,18.7,83.9,36.9,88.2,2022
357,Brunel University London,"12,515",17.8,0.38,44.1–46.0,26.1,26,69,36.3,96.5,2022
358,Catholic University of Portugal,"11,233",22.8,0.21,44.1–46.0,19,14.5,98.3,36.6,62,2022
359,"City, University of London","14,990",17.8,0.50,44.1–46.0,25,26.3,70.9,36.2,95.2,2022
360,"Colorado State University, Fort Collins","26,464",16.2,0.06,44.1–46.0,31.5,26.1,77.3,40.8,39.2,2022
361,Drexel University,"19,984",11.4,0.16,44.1–46.0,35.2,21.9,76.2,42.5,51.7,2022
362,University of Georgia,"37,190",16.8,0.07,44.1–46.0,42.2,42.4,53.2,38.2,47,2022
363,University of Greifswald,"10,019",20.7,0.07,44.1–46.0,31.4,27.6,74.7,42.3,48.7,2022
364,Université Grenoble Alpes,"50,732",16.9,0.17,44.1–46.0,37.4,31.9,58,38.7,68.7,2022
365,University of Hail,"19,032",11.2,0.10,44.1–46.0,18.1,8.7,100,40.9,82,2022
366,Hanyang University,"20,009",15,0.21,44.1–46.0,40.8,40.1,44,93.8,64.3,2022
367,Harokopio University of Athens,"3,697",55.2,0.04,44.1–46.0,18.4,19.3,96.3,37.3,45.2,2022
368,Hasselt University,"5,528",30.4,0.13,44.1–46.0,28.2,39,57.5,58.2,69.4,2022
369,Illinois Institute of Technology,"5,851",10.6,0.42,44.1–46.0,41.8,20.6,62.9,38.6,74.1,2022
370,IMT Atlantique,"1,546",8.2,0.39,44.1–46.0,37.2,34.3,54.3,95.8,77.2,2022
371,Indian Institute of Technology Ropar,"1,876",10.5,0.00,44.1–46.0,26.8,13.9,99.7,37.7,18.9,2022
372,JSS Academy of Higher Education and Research,"7,518",9.4,0.08,44.1–46.0,33.3,9,100,35.8,32.4,2022
373,University of Jyväskylä,"10,277",14.2,0.04,44.1–46.0,25.3,30.5,75.4,36.3,51.5,2022
374,University of Kent,"17,280",18,0.30,44.1–46.0,27.8,30.6,64.5,35.4,91.5,2022
375,Khalifa University,"2,947",9.5,0.21,44.1–46.0,31.5,36.9,51.9,100,92.1,2022
376,King Fahd University of Petroleum and Minerals,"6,706",7.6,0.11,44.1–46.0,25.8,22.4,77.9,74.2,77.6,2022
377,King Saud University,"34,952",10.1,0.11,44.1–46.0,26.1,27.8,70.9,82.6,82.3,2022
378,University of Klagenfurt,"3,173",9,0.25,44.1–46.0,29,17.7,74.6,36.8,90.3,2022
379,Kurdistan University of Medical Sciences,"2,958",10.6,0.03,44.1–46.0,34.3,9.9,100,36.4,22.3,2022
380,University of KwaZulu-Natal,"37,005",30.6,0.03,44.1–46.0,28.8,34.7,66.7,39.7,53.3,2022
381,University of Liège,"21,160",25.7,0.21,44.1–46.0,26.6,35.4,60.2,99.6,71.6,2022
382,Loughborough University,"15,555",13.8,0.27,44.1–46.0,32,33.6,61.1,38.6,86.6,2022
383,Mazandaran University of Medical Sciences,"8,734",17.9,0.00,44.1–46.0,40.5,11.3,87.6,40.9,19.7,2022
384,Nagoya University,"15,564",10,0.12,44.1–46.0,44.3,48,41.4,97.9,35.4,2022
385,University of Galway,"14,799",27,0.18,44.1–46.0,27.6,31.9,66.7,48.8,81.5,2022
386,National Tsing Hua University,"13,827",16.6,0.12,44.1–46.0,36.2,46,50,70.7,42.9,2022
387,University of Oregon,"22,034",10.5,0.08,44.1–46.0,31,21.5,85.3,36.4,35.3,2022
388,University of Passau,"9,915",76.6,0.13,44.1–46.0,33.9,39.9,56.3,46.5,58.4,2022
389,University of Pavia,"19,849",34.8,0.09,44.1–46.0,36.8,28.1,72.4,46.5,46.7,2022
390,Politecnico di Milano,"37,680",25.6,0.17,44.1–46.0,34.4,39.2,57.8,80.1,60.8,2022
391,"Royal Holloway, University of London","10,175",14.6,0.36,44.1–46.0,30,29,67.3,37.6,91.8,2022
392,Shenzhen University,"36,401",14.5,0.01,44.1–46.0,22.3,26,89.4,53.6,36.7,2022
393,SUNY University at Albany,"16,110",16.8,0.09,44.1–46.0,25.2,22.7,84.3,43.5,49.9,2022
394,Syracuse University,"20,573",15,0.21,44.1–46.0,35.4,29.7,69.7,35.8,49.8,2022
395,University of Texas at Dallas,"25,464",22.9,0.20,44.1–46.0,24.9,28.1,80.6,40.7,56.6,2022
396,University of Trento,"13,782",19.8,0.07,44.1–46.0,30.2,32.5,69.5,43.1,56.6,2022
397,University of Turku,"12,851",15.5,0.06,44.1–46.0,27.6,31.4,75.3,37,54.1,2022
398,UiT The Arctic University of Norway,"14,505",10.4,0.10,44.1–46.0,23.5,21.1,87.9,37.8,68.8,2022
399,Umeå University,"17,495",12.6,0.11,44.1–46.0,23,29,78.2,36.6,64,2022
400,United Arab Emirates University,"7,121",8.4,0.17,44.1–46.0,24.5,21.4,73.3,65.9,88.8,2022
401,Washington State University,"29,326",19.3,0.07,44.1–46.0,31.5,30.9,71.3,50.3,50.1,2022
402,Addis Ababa University,"46,864",16.6,0.00,40.9–44.0,18.9,11.9,95.2,41.5,47,2022
403,University of Alaska Fairbanks,"3,125",7.8,0.06,40.9–44.0,27.8,24,73.7,46.9,57.9,2022
404,An-Najah National University,"23,053",21.3,0.09,40.9–44.0,13.2,8.6,100,36,63.7,2022
405,Aston University,"11,515",17.9,0.24,40.9–44.0,21.5,24.5,66,36.7,91.6,2022
406,Aswan University,"29,353",45,0.02,40.9–44.0,13.9,9.8,100,34.8,47.9,2022
407,Bangor University,"8,800",15.6,0.23,40.9–44.0,25.1,25.2,68.1,35.2,81.9,2022
408,University of Campinas,"29,466",16.5,0.03,40.9–44.0,47.2,44.9,36.2,47.7,33,2022
409,Cankaya University,"7,716",26.5,0.01,40.9–44.0,17,13.6,100,36,46,2022
410,Claude Bernard University Lyon 1,"27,767",13,0.14,40.9–44.0,36.4,25.5,61.2,40.6,58.5,2022
411,Colorado School of Mines,"6,226",17.4,0.10,40.9–44.0,29.7,27.2,66.3,46.8,39,2022
412,University of Connecticut,"28,024",13.1,0.12,40.9–44.0,36.6,29.5,61.4,38.2,54.5,2022
413,University of Côte d’Azur,"31,638",18.3,0.21,40.9–44.0,26.3,19.9,72.1,35.6,76.2,2022
414,University of Crete,"13,620",27.2,0.04,40.9–44.0,19.3,22.3,87.1,39.5,48.2,2022
415,University of Cyprus,"6,588",19.9,0.12,40.9–44.0,26.1,21.3,65.5,49.1,82.1,2022
416,University of Denver,"9,624",12.7,0.07,40.9–44.0,39.3,23.8,72.2,35.9,27.9,2022
417,Durban University of Technology,"26,543",37.7,0.01,40.9–44.0,16.9,11.5,99.9,37.8,39.1,2022
418,Duy Tan University,"21,519",23.6,0.00,40.9–44.0,13.1,10.8,100,35.9,49.4,2022
419,École des Mines de Saint-Étienne,"1,039",8.5,0.24,40.9–44.0,34.4,27,54.2,71.5,71.4,2022
420,Edith Cowan University,"18,086",30.5,0.29,40.9–44.0,19.2,24.4,73.2,38.8,86.5,2022
421,University of Ferrara,"18,093",28.9,0.06,40.9–44.0,31,22.3,71,41.4,44.6,2022
422,University of Florence,"36,629",21.3,0.10,40.9–44.0,33.3,28.3,66.8,44.7,46.1,2022
423,Free University of Bozen-Bolzano,"4,195",11.2,0.15,40.9–44.0,20.9,16.8,77.8,36.5,76.7,2022
424,University of Fribourg,"10,687",25.4,0.17,40.9–44.0,27.5,29.7,59.2,50.3,85.8,2022
425,University of Genoa,"23,225",18.9,0.09,40.9–44.0,35.4,25.5,65.1,45.3,44.8,2022
426,Georgia State University,"32,290",15.5,0.06,40.9–44.0,32.9,25.9,65.8,36,44.5,2022
427,"Goldsmiths, University of London","9,325",15.5,0.37,40.9–44.0,28.5,27.9,64.7,34.8,81,2022
428,Hong Kong Baptist University,"7,075",10.1,0.58,40.9–44.0,30,26.5,54.3,37.7,98.7,2022
429,Hunan University,"40,198",18.6,0.03,40.9–44.0,23.2,22.4,84.9,54.5,25.6,2022
430,University of Ibadan,"35,083",22.6,0.01,40.9–44.0,23.4,12.6,91.2,35.3,32.2,2022
431,University of Iceland,"9,023",15.5,0.11,40.9–44.0,20.7,32.8,66.9,69.5,62.6,2022
432,Indian Institute of Technology Indore,"1,832",11.4,0.00,40.9–44.0,37.9,24.1,66.7,38.1,22.4,2022
433,University of Innsbruck,"13,517",22.2,0.43,40.9–44.0,31.4,29.5,52.9,53.6,95.9,2022
434,University of Insubria,"9,207",26.5,0.06,40.9–44.0,19.3,21.6,90.7,36.7,41.1,2022
435,Iowa State University,"31,013",17.9,0.11,40.9–44.0,34.1,33.6,58.9,51.1,56.3,2022
436,Constructor University,"1,571",21.9,0.78,40.9–44.0,33.9,31.5,46.6,53.1,92.4,2022
437,Jordan University of Science and Technology,"22,656",14.5,0.13,40.9–44.0,16.5,10.2,99.2,43.3,58.3,2022
438,Justus Liebig University Giessen,"27,666",42.8,0.10,40.9–44.0,32.1,35.3,59.1,42.4,52.8,2022
439,University of Kansas,"24,581",9.6,0.09,40.9–44.0,36.4,25,67.3,45.7,48.7,2022
440,University of Kragujevac,"15,717",12.5,0.00,40.9–44.0,18.2,9.4,97.9,35.6,33.9,2022
441,Leibniz University Hannover,"21,640",41.9,0.18,40.9–44.0,36.8,33.9,50.1,52.4,54.2,2022
442,Institut Agro,"2,221",11.3,0.17,40.9–44.0,34.4,24.5,60.9,46.6,60.8,2022
443,Liverpool John Moores University,"20,660",16.9,0.16,40.9–44.0,20.9,18.6,78.7,35.3,75.6,2022
444,University of Marburg,"24,198",32.4,0.13,40.9–44.0,33.9,28.9,64.3,42.1,55.1,2022
445,Middlesex University,"15,645",18.2,0.46,40.9–44.0,21.4,20.1,77,35.2,89.5,2022
446,Missouri University of Science and Technology,"8,898",22.8,0.11,40.9–44.0,26,26.3,63.7,59.1,64.1,2022
447,University of Modena and Reggio Emilia,"19,907",28.3,0.05,40.9–44.0,30.8,22.8,72.4,49,38.9,2022
448,University of Naples Federico II,"51,444",19.7,0.02,40.9–44.0,32.5,26,76.7,41.4,32.3,2022
449,National and Kapodistrian University of Athens,"64,946",33.2,0.11,40.9–44.0,22.7,18.1,81.1,68.6,55.2,2022
450,University of Nebraska-Lincoln,"24,563",16.2,0.11,40.9–44.0,30.9,26.9,62.8,38.6,54.9,2022
451,Northumbria University,"21,530",16.3,0.19,40.9–44.0,19.3,20.9,80.7,35.5,77,2022
452,Norwegian University of Science and Technology,"35,400",14.9,0.08,40.9–44.0,27.2,29.8,62.8,38.8,65.6,2022
453,NOVA University of Lisbon,"20,396",17.9,0.21,40.9–44.0,25.3,29.5,70.4,49.7,63.6,2022
454,"University of Occupational and Environmental Health, Japan","1,170",2.5,0.01,40.9–44.0,25.3,10.9,97.8,40.5,20.2,2022
455,Örebro University,"9,623",15.1,0.06,40.9–44.0,18.6,21,89,36.2,58.3,2022
456,University of Peradeniya,"16,647",11.1,0.01,40.9–44.0,17.4,8.4,100,35.6,41.3,2022
457,University of Pisa,"33,780",21.4,0.06,40.9–44.0,28.1,28,70.6,41.8,41.3,2022
458,University of Plymouth,"16,505",17.6,0.15,40.9–44.0,20.4,20.8,79.2,35.2,72.4,2022
459,Pontificia Universidad Católica de Chile,"29,756",15.3,0.07,40.9–44.0,24.8,30.3,66.4,73,58.2,2022
460,University of Porto,"33,120",16.3,0.19,40.9–44.0,25.1,28.9,64,40.8,60.8,2022
461,Universitat Ramon Llull,"14,309",21.4,0.17,40.9–44.0,20,16.6,82,38.1,65.9,2022
462,Royal Veterinary College,"2,260",10.8,0.25,40.9–44.0,25.6,18.4,75.8,48,90.7,2022
463,University of Salerno,"25,911",27.5,0.03,40.9–44.0,17.9,22.4,85.1,37.8,35.2,2022
464,Sciences Po,"12,543",45,0.37,40.9–44.0,33.3,24,57.3,36.9,83.7,2022
465,Sharif University of Technology,"8,253",21.3,0.02,40.9–44.0,32.9,37.2,50.7,94.5,29.9,2022
466,University of Sharjah,"12,370",17.6,0.59,40.9–44.0,20.2,17.4,80.2,38.8,98.8,2022
467,Sichuan University,"51,121",16.4,0.06,40.9–44.0,36.9,40.8,47.7,91.7,38.9,2022
468,SOAS University of London,"4,635",12,0.54,40.9–44.0,41.9,41.1,34.7,34.9,79.6,2022
469,University of South Carolina-Columbia,"32,997",15.9,0.06,40.9–44.0,35.1,27.5,62.5,36.4,46.4,2022
470,South China University of Technology,"41,095",13.3,0.05,40.9–44.0,26.8,33.1,67.8,82.8,33.8,2022
471,Southern Medical University,"20,167",10.8,0.06,40.9–44.0,36.6,34.8,60.1,42.6,24.5,2022
472,University of Southern Queensland,"11,841",26.5,0.18,40.9–44.0,21.7,23.8,74.2,38.9,79.3,2022
473,SRUC (Scotland’s Rural College),"1,480",5.8,0.11,40.9–44.0,23.6,12.4,81.9,41.8,59,2022
474,University of Stavanger,"11,560",12.1,0.12,40.9–44.0,18.5,14,83.4,41.7,76.1,2022
475,University of Strathclyde,"19,335",18.2,0.27,40.9–44.0,30.4,32.1,54.2,49.5,88.2,2022
476,University of Tabuk,"30,590",15.6,0.01,40.9–44.0,15.7,7.8,92.5,35.7,72.9,2022
477,Technion Israel Institute of Technology,"14,482",20.9,0.09,40.9–44.0,34.7,30.3,52.7,36.8,70.1,2022
478,Tianjin University,"27,355",9,0.12,40.9–44.0,36.2,42.5,46.2,95.4,38.6,2022
479,Ton Duc Thang University,"26,833",22.3,0.01,40.9–44.0,14.5,13.4,99.3,38.4,62.6,2022
480,TU Dortmund University,"25,126",84.6,0.10,40.9–44.0,37.3,42.7,49.8,48.5,42.9,2022
481,Tulane University,"11,336",8,0.12,40.9–44.0,40.4,22.6,68.1,36.8,44.4,2022
482,University of Turin,"57,586",28.6,0.06,40.9–44.0,22.3,27.8,76.4,43.8,41.8,2022
483,TU Wien,"10,296",18.7,0.30,40.9–44.0,35.8,36,41.2,68.3,87,2022
484,University of Vaasa,"3,690",21.9,0.04,40.9–44.0,24.7,25.6,76.8,37.3,63.7,2022
485,University of Valencia,"50,601",14.3,0.13,40.9–44.0,24.1,22.7,75.5,37.5,49.6,2022
486,Verona University,"18,825",24.6,0.04,40.9–44.0,29.2,22.7,76.1,45.8,42.4,2022
487,University of Vic – Central University of Catalonia,"6,344",14.5,0.20,40.9–44.0,16.2,11.8,90,37,60.3,2022
488,Victoria University,"16,680",48.1,0.31,40.9–44.0,27,28.8,63.4,43.9,87.8,2022
489,University of Waikato,"10,617",18.8,0.33,40.9–44.0,22.1,29.8,64.4,46.7,95.3,2022
490,Wayne State University,"22,598",11.8,0.06,40.9–44.0,32.5,18.9,73.1,48.2,36.2,2022
491,University of the West of England,"23,320",15.5,0.21,40.9–44.0,16.9,14.2,87.3,35.2,70,2022
492,The University of the West Indies,"24,281",16.4,0.01,40.9–44.0,18.9,10.9,91.7,35.5,57.7,2022
493,Xiamen University,"42,141",15,0.04,40.9–44.0,29.1,23.9,74,52,33.5,2022
494,Xi’an Jiaotong University,"38,879",12.5,0.07,40.9–44.0,38.5,40.1,44.8,75.8,39.7,2022
495,Yokohama City University,"5,054",5.9,0.02,40.9–44.0,26.4,8.9,93,43.2,22.3,2022
496,York University,"43,258",29,0.27,40.9–44.0,27.4,33.9,59.3,43.1,73.5,2022
497,Aberystwyth University,"6,445",17,0.23,38.1–40.8,24.1,24.9,63,38.6,79,2022
498,Alagappa University,"4,548",13,0.00,38.1–40.8,34.4,9.5,75.2,35.2,31,2022
499,American University,"12,683",12,0.11,38.1–40.8,40.2,17.4,65.4,41.4,34.3,2022
500,Amirkabir University of Technology,"11,550",22,0.02,38.1–40.8,31.7,32.6,50.4,73.3,34.3,2022
501,University of L’Aquila,"17,308",36.4,0.05,38.1–40.8,31.4,23.5,66.6,43.8,34.8,2022
502,"Asia University, Taiwan","11,616",30.3,0.09,38.1–40.8,19.4,36,52.1,100,51.9,2022
503,Universidad Autónoma de Chile,"27,027",23.7,0.01,38.1–40.8,13.4,9.8,96.7,34.8,51.7,2022
504,University of Bari Aldo Moro,"29,565",21.2,0.01,38.1–40.8,18.1,20.5,81.2,35.9,33.2,2022
505,Beihang University,"30,837",12.9,0.07,38.1–40.8,33,38.2,43.5,97.5,32.5,2022
506,Beijing University of Chemical Technology,"25,497",20.9,0.04,38.1–40.8,21.9,22.5,71.9,58.4,23.1,2022
507,Birmingham City University,"21,705",16.8,0.24,38.1–40.8,17.1,10.8,81.2,34.9,66.9,2022
508,Bond University,"3,386",10.5,0.46,38.1–40.8,21.6,20.5,62.4,36.4,89.1,2022
509,Bucharest University of Economic Studies,"22,287",15.9,0.04,38.1–40.8,17.9,11.4,93.1,35.8,22.6,2022
510,University of Camerino (Unicam),"8,052",27.3,0.10,38.1–40.8,21.8,15.6,73.5,46.1,48.9,2022
511,University of Canterbury,"14,606",18.3,0.25,38.1–40.8,24.5,26.5,55,38.8,93.5,2022
512,Capital Medical University,"13,823",5,0.05,38.1–40.8,30.6,17.9,77.3,35.2,23.8,2022
513,Centrale Nantes,"1,777",16.4,0.49,38.1–40.8,33,29.7,40.7,76.9,85.5,2022
514,CEU Universities,"18,259",11.5,0.20,38.1–40.8,18.3,9.2,92.7,38.5,50,2022
515,Charles Darwin University,"6,665",30.6,0.28,38.1–40.8,23,30,55.9,46.8,79.4,2022
516,Charles University,"47,182",13,0.22,38.1–40.8,33,28.3,52,35.2,63.8,2022
517,Clark University,"3,020",11.4,0.22,38.1–40.8,23.2,20.9,68.5,34.8,57.1,2022
518,Complutense University of Madrid,"66,338",22,0.12,38.1–40.8,30,31.5,53.3,38.1,43.9,2022
519,University of Costa Rica,"35,071",15,0.02,38.1–40.8,18.3,8.9,91,34.8,48.2,2022
520,Cyprus University of Technology,"3,153",16.6,0.13,38.1–40.8,21.9,17.6,70,37,78.4,2022
521,University of Desarrollo,"15,787",19.3,0.04,38.1–40.8,14.9,10.1,89.4,38,50.4,2022
522,Diego Portales University,"17,649",15.5,0.02,38.1–40.8,15.6,11,86.2,34.8,51.4,2022
523,Dublin City University,"13,315",23.6,0.12,38.1–40.8,23.1,32.7,54.9,41,70.7,2022
524,University of Eastern Finland,"11,688",18.3,0.06,38.1–40.8,24,28.1,65,38.8,50.5,2022
525,Eastern Mediterranean University,"16,073",28.5,0.78,38.1–40.8,21.9,12.6,68.8,39.6,89.2,2022
526,Edinburgh Napier University,"10,810",18.5,0.32,38.1–40.8,17.5,15.7,72.3,35.2,85.1,2022
527,University of Electronic Science and Technology of China,"35,342",15.6,0.04,38.1–40.8,27.4,27.7,64,76,35.8,2022
528,Federal University of Toulouse Midi-Pyrénées,"105,857",19.6,0.14,38.1–40.8,26.4,25.7,63.8,36.9,63.3,2022
529,Ferhat Abbas Sétif University 1,"34,622",22.5,0.01,38.1–40.8,19.5,8.1,93.8,34.8,40.8,2022
