rank,name,number_students,student_staff_ratio,intl_students,overall_score,teaching_score,research_score,citations_score,industry_income_score,international_outlook_score,tahun
273,Macquarie University,"27,955",31,0.22,45.2–48.2,31.3,34.4,70,41,77,2018
274,University of Marburg,"26,062",37.4,0.09,45.2–48.2,35.7,27.7,75,36.6,49.9,2018
275,Medical University of Vienna,"7,209",2.7,0.28,45.2–48.2,31.2,13.5,90.2,36.6,84.1,2018
276,University of Newcastle,"22,921",22,0.17,45.2–48.2,28,26.9,73,62.9,79.9,2018
277,North Carolina State University,"30,254",13.1,0.13,45.2–48.2,35.6,34.5,68.4,42.5,52.8,2018
278,Norwegian University of Science and Technology,"21,571",16.9,0.11,45.2–48.2,30.7,34.6,68.3,42,64.9,2018
279,University of Oregon,"23,728",18.6,0.14,45.2–48.2,31.1,30.1,84.7,32,37,2018
280,Oregon Health and Science University,"2,895",1,0.02,45.2–48.2,32.2,15.1,99,44.5,24.4,2018
281,University of Oulu,"10,287",23.7,0.06,45.2–48.2,30.2,30,79.1,43.2,53.1,2018
282,Queen’s University,"21,227",22.7,0.12,45.2–48.2,40,35.9,61.7,51,66.3,2018
283,University of São Paulo,"82,258",14.8,0.04,45.2–48.2,52.9,55.5,31.5,38.1,30.9,2018
284,Simon Fraser University,"26,309",27.6,0.29,45.2–48.2,25.6,33.4,75.6,43.5,90.4,2018
285,University of Southern Denmark,"25,328",13.5,0.16,45.2–48.2,21.4,25.3,83.4,68.8,78.1,2018
286,University of South Florida (Tampa),"33,053",19.6,0.12,45.2–48.2,29.6,35.8,74.4,93,46.9,2018
287,Stony Brook University,"23,136",10.4,0.24,45.2–48.2,33,23.8,84.4,33.4,58.7,2018
288,University of Surrey,"11,025",14.2,0.38,45.2–48.2,30.3,33.1,64.5,46.3,92.7,2018
289,Swansea University,"13,895",16.2,0.24,45.2–48.2,22.1,25.6,80.4,34.9,79.9,2018
290,Swedish University of Agricultural Sciences,"3,812",4.4,0.04,45.2–48.2,30,27.1,79.3,98.1,42.5,2018
291,Syracuse University,"20,180",16.3,0.19,45.2–48.2,32.8,28.7,79.5,37,45.6,2018
292,Tokyo Institute of Technology,"9,570",7.3,0.13,45.2–48.2,49.5,52.9,39.8,67.8,35.8,2018
293,University of Trento,"17,759",29.4,0.08,45.2–48.2,26.2,29.6,85.1,39.9,58.2,2018
294,Umeå University,"16,553",11.7,0.10,45.2–48.2,24.9,29.8,81.8,34.9,60.6,2018
295,Wake Forest University,"7,579",4.1,0.06,45.2–48.2,34.8,18.4,91.4,38.4,28.2,2018
296,William & Mary,"8,044",11.8,0.09,45.2–48.2,44.9,18.2,84.6,32.6,32.2,2018
297,University of the Witwatersrand,"25,342",24.6,0.08,45.2–48.2,26.6,23.2,76.5,99.9,69.8,2018
298,University of Wollongong,"16,947",27,0.24,45.2–48.2,29.4,33.2,67.1,47.7,88.1,2018
299,Aberystwyth University,"7,920",18.4,0.18,42.4–45.1,24.2,25.5,76.7,36.6,74.9,2018
300,University of Alaska Fairbanks,"3,769",8.3,0.06,42.4–45.1,25.3,23.2,78.3,44.9,52.8,2018
301,Anglia Ruskin University (ARU),"15,195",21.7,0.25,42.4–45.1,16.7,11.2,99.4,32.6,71.1,2018
302,Babol Noshirvani University of Technology,"4,749",28.6,0.00,42.4–45.1,24.8,12.2,99.1,56.1,15.5,2018
303,Bangor University,"9,325",18.5,0.25,42.4–45.1,25.7,21.4,72.7,33.4,83.8,2018
304,"Birkbeck, University of London","9,015",16.9,0.39,42.4–45.1,30.5,32,62.2,32.4,87.5,2018
305,University of Bordeaux,"52,526",21,0.12,42.4–45.1,31,22,75.2,34.8,54.3,2018
306,Boston College,"12,943",16.1,0.12,42.4–45.1,37,20,74.1,43.8,53.8,2018
307,Brighton and Sussex Medical School,760,11.7,0.16,42.4–45.1,18.8,12.9,97,31.7,72,2018
308,Charles Darwin University,"6,551",22.4,0.32,42.4–45.1,17.9,18.6,88,38.8,82.2,2018
309,University of Connecticut,"26,669",12.7,0.12,42.4–45.1,35.7,28.5,66.8,34.6,48.5,2018
310,Deakin University,"36,768",32.9,0.17,42.4–45.1,23.3,26.6,72,36.2,77.7,2018
311,University of Denver,"9,671",13.2,0.11,42.4–45.1,35.9,29.8,74.4,35.7,28.8,2018
312,University of Eastern Finland,"11,459",18.3,0.06,42.4–45.1,25.2,26.1,79.1,36.2,49.3,2018
313,Flinders University,"16,757",23.9,0.18,42.4–45.1,22.9,27.6,77.9,39.4,68.4,2018
314,Free University of Bozen-Bolzano,"3,304",11.6,0.12,42.4–45.1,22,14.3,88.6,32.1,68.9,2018
315,George Mason University,"27,749",17.5,0.08,42.4–45.1,28.5,26.4,76,33.2,40.8,2018
316,"Goldsmiths, University of London","7,415",13.9,0.37,42.4–45.1,33.9,26,62,31.8,77,2018
317,Grenoble Alpes University,"39,298",17,0.15,42.4–45.1,30.9,22.9,74.9,33.8,60.7,2018
318,University of Houston,"41,128",42.9,0.10,42.4–45.1,36.8,34.1,60.5,37.8,39.8,2018
319,Iowa State University,"31,307",18.8,0.12,42.4–45.1,29.1,31.4,65.3,48.6,53.8,2018
320,University of Kent,"16,950",12.6,0.31,42.4–45.1,25.1,23.6,67.8,32.1,90.2,2018
321,Khalifa University,"3,134",8.3,0.32,42.4–45.1,23.4,18.7,71.4,84.5,97.9,2018
322,Koç University,"5,172",14.9,0.10,42.4–45.1,25.7,32.1,65.2,84.3,53.8,2018
323,University of Liège,"21,910",27.1,0.23,42.4–45.1,25.8,33.6,57.9,96.8,71,2018
324,Loughborough University,"13,455",14.9,0.22,42.4–45.1,34,32.9,52.7,38.5,74.8,2018
325,Medical University of Graz,"3,323",6.9,0.23,42.4–45.1,24.3,15.7,85.8,46.9,74.8,2018
326,University of Milan,"56,805",28.1,0.05,42.4–45.1,34.1,25.9,73.7,42.9,41.4,2018
327,Nagoya University,"15,594",7.9,0.10,42.4–45.1,44.9,47.2,43.2,87.2,29.9,2018
328,National Tsing Hua University,"10,194",13.8,0.05,42.4–45.1,38,37.1,59.4,54.8,29,2018
329,University of Navarra,"10,827",14.9,0.19,42.4–45.1,27.9,24.5,74.6,63.9,59.7,2018
330,University of Nebraska-Lincoln,"22,578",16.3,0.12,42.4–45.1,32.4,29.6,65.9,37.9,50.4,2018
331,Oregon State University,"23,668",16.2,0.10,42.4–45.1,30.1,29.3,72.4,36.5,48.5,2018
332,Politecnico di Milano,"33,189",23.8,0.14,42.4–45.1,32.2,31.7,65,58.1,53.1,2018
333,Rensselaer Polytechnic Institute,"7,240",15.7,0.17,42.4–45.1,28.9,31.8,71.7,67.3,46.2,2018
334,Rush University,"2,437",2.1,0.03,42.4–45.1,35.3,12.4,88.2,41.3,14.8,2018
335,Sapienza University of Rome,"111,453",32.1,0.07,42.4–45.1,38.4,34.7,64.1,41.2,38.9,2018
336,University of Stirling,"8,505",15.1,0.21,42.4–45.1,24.4,25.7,76.2,33.6,76.7,2018
337,University of Tartu,"8,835",11.6,0.05,42.4–45.1,24.5,25.3,83.6,33.5,50.4,2018
338,University of Tasmania,"11,346",14.5,0.22,42.4–45.1,24.1,30.8,65.4,51.5,82.2,2018
339,Technion Israel Institute of Technology,"14,693",21.7,0.05,42.4–45.1,32.7,34.8,58.6,39,64.4,2018
340,The University of Tennessee-Knoxville,"25,264",16.4,0.05,42.4–45.1,32.4,21.7,79.2,41.3,42.7,2018
341,TU Dortmund University,"32,870",99.6,0.10,42.4–45.1,34.9,31.1,64,45.5,42,2018
342,TU Wien,"17,931",36.5,0.28,42.4–45.1,37.2,29.2,53.2,67.6,81.1,2018
343,Victoria University,"14,795",31.4,0.20,42.4–45.1,24.1,23.2,73.4,39.5,71.1,2018
344,University of Victoria,"18,388",22.8,0.15,42.4–45.1,24.8,21.9,72.2,41.4,76.7,2018
345,Virginia Polytechnic Institute and State University,"30,975",18.2,0.11,42.4–45.1,33.5,39.6,65.1,43.8,33.5,2018
346,Vrije Universiteit Brussel,"12,785",22.2,0.21,42.4–45.1,30.6,25.6,68.7,51.7,71.6,2018
347,Washington State University,"27,135",19.7,0.07,42.4–45.1,29.3,27.7,70.3,50.9,45.6,2018
348,The University of Alabama,"33,679",22.2,0.05,40.0–42.3,30,20.6,76.7,33.3,27.7,2018
349,American University,"11,534",11.7,0.13,40.0–42.3,39.4,23.6,66.8,38.2,32.2,2018
350,Aston University,"8,990",20,0.31,40.0–42.3,23.7,26.4,63.3,33.7,92.1,2018
351,Autonomous University of Madrid,"29,305",13.4,0.13,40.0–42.3,33,28.1,58.4,34.9,49,2018
352,Brunel University London,"11,360",16,0.41,40.0–42.3,28.1,25.4,53.9,36.3,93.1,2018
353,University of Canberra,"11,438",30.3,0.28,40.0–42.3,22.9,25.2,68,33.6,65.9,2018
354,University of Canterbury,"11,931",16.8,0.21,40.0–42.3,23.7,26.9,60.9,37.9,90.4,2018
355,"City, University of London","13,460",17.3,0.53,40.0–42.3,26.6,26.7,57.8,33.4,93,2018
356,"Colorado State University, Fort Collins","23,921",15.9,0.06,40.0–42.3,28.7,30.9,67.9,36.7,37.7,2018
357,University of Côte d’Azur,"33,839",21.8,0.23,40.0–42.3,26.4,14.6,70.4,36.7,81.1,2018
358,University of Crete,"14,522",26.2,0.04,40.0–42.3,20,17.6,85.9,37.4,47.1,2018
359,Curtin University,"31,483",18.5,0.37,40.0–42.3,22.6,23.7,60.6,39.5,94.4,2018
360,Cyprus University of Technology,"3,072",18.7,0.08,40.0–42.3,17.8,13.8,88.6,33,69.9,2018
361,Drexel University,"20,714",10.9,0.18,40.0–42.3,33.6,16.9,68.5,37.4,49.4,2018
362,Federal University of Toulouse Midi-Pyrénées,"98,538",24.6,0.17,40.0–42.3,30.9,25.8,65.4,35.6,61.4,2018
363,University of Georgia,"33,842",16.3,0.07,40.0–42.3,30.1,32.3,60.7,34.3,42.6,2018
364,Georgia State University,"28,593",18.9,0.06,40.0–42.3,30.9,24.7,65.4,32.1,39.7,2018
365,Gwangju Institute of Science and Technology (GIST),"1,731",11.5,0.06,40.0–42.3,38.6,40.5,40.9,66.8,34.4,2018
366,Hanyang University,"20,879",14.6,0.17,40.0–42.3,35.6,38.1,41.9,84.7,56.4,2018
367,Heriot-Watt University,"9,260",16.4,0.41,40.0–42.3,26.2,21.5,65.2,37.8,92.4,2018
368,Indian Institute of Technology Bombay,"9,870",17.9,0.01,40.0–42.3,43.1,37.6,47.8,53.4,19.9,2018
369,Justus Liebig University Giessen,"28,201",47.3,0.09,40.0–42.3,32.8,29.4,61.7,40.2,48,2018
370,University of Kansas,"24,515",7.2,0.09,40.0–42.3,36.2,22.7,63.3,39.1,36.7,2018
371,Kyushu University,"18,696",7.6,0.12,40.0–42.3,42.5,40.7,35.7,71.6,33.9,2018
372,La Trobe University,"20,343",34.5,0.26,40.0–42.3,27.1,33,49.8,58.1,79.5,2018
373,Leibniz University Hannover,"25,162",65.3,0.12,40.0–42.3,37.3,36.9,47.1,56.3,43.7,2018
374,Linköping University,"18,740",8.1,0.11,40.0–42.3,23.4,14.9,78.4,41.9,63.1,2018
375,University of Macau,"9,230",14.5,0.33,40.0–42.3,22,26.5,56.7,42,98.7,2018
376,University of Malaya,"21,990",10.9,0.18,40.0–42.3,31.2,26.6,54.4,49.5,77,2018
377,Montpellier University,"39,828",19.9,0.14,40.0–42.3,34.8,16.7,68.7,35.2,58.7,2018
378,Örebro University,"8,800",16.4,0.02,40.0–42.3,18.6,19.7,83.3,33.1,44.4,2018
379,University of Padua,"62,218",30.8,0.04,40.0–42.3,27.4,17.1,81.9,35.8,41,2018
380,University of Pavia,"23,632",37.2,0.07,40.0–42.3,24.3,21.9,74.7,54.7,44.8,2018
381,University of Pisa,"50,810",28.9,0.04,40.0–42.3,22.4,20.1,80.1,37.3,38,2018
382,Royal Veterinary College,"1,855",10,0.18,40.0–42.3,24,18.3,70.8,40.3,84.5,2018
383,Sabancı University,"3,247",20,0.09,40.0–42.3,23.2,35.2,62.1,87.8,46.6,2018
384,University of Salerno,"37,230",51.4,0.01,40.0–42.3,19.1,15.5,87.8,39.4,33.5,2018
385,University of South Carolina-Columbia,"30,869",18.2,0.05,40.0–42.3,33.6,27.8,63.2,33.2,39.8,2018
386,Stellenbosch University,"23,207",26.1,0.08,40.0–42.3,28.3,36.1,60,7.3,52.6,2018
387,University of Strasbourg,"41,399",16.5,0.19,40.0–42.3,29.9,20.9,67.2,35.4,69.4,2018
388,Sun Yat-sen University,"51,089",16.3,0.09,40.0–42.3,39.9,32.3,55.9,52,32.8,2018
389,Temple University,"33,958",11.5,0.08,40.0–42.3,34.2,19.1,74.6,36.1,34.3,2018
390,University of Trieste,"17,054",24.8,0.08,40.0–42.3,29.6,17.8,75,32.5,45.6,2018
391,Tulane University,"11,193",11,0.11,40.0–42.3,39.7,14.7,66.1,35.1,39.5,2018
392,University of Turku,"12,263",15.7,0.05,40.0–42.3,25.7,27.6,70,33.9,50.3,2018
393,University College Cork,"15,890",21.8,0.17,40.0–42.3,28,26.9,61,45.9,78.5,2018
394,University of Vermont,"10,992",8.9,0.03,40.0–42.3,27.4,20,82.8,45.2,26.5,2018
395,Université de Versailles Saint-Quentin-en-Yvelines,"17,323",22.4,0.14,40.0–42.3,18.4,15.1,85.5,33.9,58.1,2018
396,University of Waikato,"10,019",17,0.27,40.0–42.3,21,24.1,63.5,39.1,89.2,2018
397,Wayne State University,"22,215",10.8,0.09,40.0–42.3,32.5,16.6,75.1,42.5,36.7,2018
398,York University,"46,146",40.8,0.23,40.0–42.3,30.5,40.9,47.9,37.2,73.9,2018
399,Auckland University of Technology,"17,861",15.8,0.42,35.0–39.9,19.7,14.2,60.5,33.5,96.1,2018
400,University of Bari Aldo Moro,"47,856",60.5,0.02,35.0–39.9,25,17.9,70.1,38.9,34.7,2018
401,Bar-Ilan University,"16,412",17.5,0.05,35.0–39.9,27.6,32.7,44.9,59,53.3,2018
402,University of Bergamo,"16,769",55.5,0.06,35.0–39.9,20.2,20,69.6,41.5,34.3,2018
403,Bilkent University,"10,007",14.4,0.05,35.0–39.9,23.3,20.3,67.1,42.8,55.6,2018
404,Boğaziçi University,"11,967",26.8,0.08,35.0–39.9,21.5,21.4,57.3,55.1,47.7,2018
405,University of Brescia,"14,542",26.4,0.07,35.0–39.9,17.5,15.6,73.9,35.2,40.2,2018
406,University of Calabria,"28,313",35.1,0.03,35.0–39.9,16.9,25.2,69.2,32.6,34.3,2018
407,University of Campinas,"26,811",14.3,0.04,35.0–39.9,43.5,40,31.7,45.5,27.1,2018
408,CentraleSupélec,"4,226",11.6,0.33,35.0–39.9,26.3,16.2,56.7,45,82.5,2018
409,Charles University,"50,495",13.1,0.16,35.0–39.9,29,22,56.3,32.1,55.6,2018
410,Chung-Ang University,"11,381",16.1,0.28,35.0–39.9,37.4,35.6,25.9,77.5,58.2,2018
411,Claude Bernard University Lyon 1,"27,067",13,0.12,35.0–39.9,23.1,18.2,68.9,37.1,53.3,2018
412,University of Cyprus,"6,989",23.1,0.09,35.0–39.9,20.8,25,63.1,48.1,76.8,2018
413,Dublin City University,"9,180",25.5,0.17,35.0–39.9,27.8,29,44.2,48.5,78.5,2018
414,University of Florence,"53,112",15.7,0.07,35.0–39.9,20.5,11.4,73.1,36.3,41.5,2018
415,Florida International University,"32,838",24.4,0.08,35.0–39.9,28.2,19.5,59.2,35.6,37.4,2018
416,University of Genoa,"35,711",27.1,0.09,35.0–39.9,28,16.7,66.6,41,42.7,2018
417,University of Graz,"21,053",22.9,0.13,35.0–39.9,23.7,18.3,58.1,32.8,74,2018
418,Graz University of Technology,"6,395",10.2,0.17,35.0–39.9,26.2,16.3,58.5,69.3,74.7,2018
419,University of Greifswald,"10,857",20.8,0.06,35.0–39.9,29.1,20.2,63.6,36.7,46,2018
420,Hamburg University of Technology,"7,391",55.1,0.19,35.0–39.9,34.4,23.1,51.6,87.9,48.9,2018
421,Hasselt University,"5,045",19,0.12,35.0–39.9,23.8,27.1,53.9,48.3,57.2,2018
422,Hofstra University,"10,001",13.9,0.10,35.0–39.9,32.9,4.8,74.9,31.7,28.5,2018
423,Hokkaido University,"18,038",8,0.09,35.0–39.9,42.1,40.2,33.1,52,32.6,2018
424,Hong Kong Baptist University,"11,467",11.4,0.30,35.0–39.9,22,13.8,66.9,32.4,84.8,2018
425,Huazhong University of Science and Technology,"56,140",16.7,0.05,35.0–39.9,31.2,27.5,50.3,63.9,22.5,2018
426,University of Hull,"13,480",16.6,0.19,35.0–39.9,24,21.5,53.1,34.2,73.1,2018
427,Jordan University of Science and Technology,"23,103",12.6,0.20,35.0–39.9,14.8,7,79.4,34.3,64.1,2018
428,University of Jyväskylä,"10,020",15.8,0.05,35.0–39.9,28.6,28.2,58.4,33.7,50,2018
429,University of Kaiserslautern,"14,493",52.5,0.16,35.0–39.9,34.1,22.8,48.7,73.2,48.5,2018
430,University of KwaZulu-Natal,"32,023",25.3,0.05,35.0–39.9,25,30.8,49.8,41.2,59.3,2018
431,Kyung Hee University,"23,512",17.2,0.18,35.0–39.9,29,37,46,82.2,54.3,2018
432,University of Lille,"67,978",28.1,0.12,35.0–39.9,21.1,20.9,62.3,37.4,56.5,2018
433,Louisiana State University,"29,533",20.5,0.06,35.0–39.9,35.1,35.4,52.4,7.7,33,2018
434,Makerere University,"36,688",28.8,0.08,35.0–39.9,17.5,11.6,75.8,38.1,58.5,2018
435,University of Manitoba,"29,017",28,0.15,35.0–39.9,27,27.2,56.9,40.2,45.4,2018
436,Marche Polytechnic University,"16,931",24,0.04,35.0–39.9,25.3,14.7,79.8,39,29.1,2018
437,"University of Maryland, Baltimore County","11,781",18.8,0.08,35.0–39.9,23.6,17,70.7,33.4,32.8,2018
438,Massey University,"18,688",15.7,0.29,35.0–39.9,22.5,18.9,48.9,37.6,92.5,2018
439,Maynooth University,"8,361",30.6,0.12,35.0–39.9,23.2,27.6,51,36.3,78.1,2018
440,Middlesex University,"14,755",18,0.46,35.0–39.9,19.7,15.1,61.2,32.1,87,2018
441,University of Milan-Bicocca,"34,245",48.4,0.07,35.0–39.9,28.4,16.5,73.3,43.1,43.6,2018
442,Mizzou - University of Missouri,"30,535",11.5,0.06,35.0–39.9,32,19.5,59.8,33.1,36,2018
443,University of Modena and Reggio Emilia,"20,737",27.8,0.06,35.0–39.9,18.5,16.8,74.1,40.6,38,2018
444,University of Montana,"9,573",16.6,0.03,35.0–39.9,34.6,17.7,69.9,33.6,25.6,2018
445,Murdoch University,"15,526",30.7,0.48,35.0–39.9,20.4,23.9,58.9,41.5,91.5,2018
446,University of Naples Federico II,"81,056",55.9,0.00,35.0–39.9,18.4,24.8,77.5,43,28.3,2018
447,National Chiao Tung University,"12,639",17.7,0.07,35.0–39.9,34.6,41.1,31.5,89,35.8,2018
448,National Taiwan University of Science and Technology (Taiwan Tech),"7,981",18.7,0.13,35.0–39.9,30.4,43.1,39.9,85.1,36,2018
449,University of Nebraska Medical Center,"2,856",2.4,0.09,35.0–39.9,34.7,10.6,58.6,36.2,41.2,2018
450,University of Neuchâtel,"4,216",8.8,0.23,35.0–39.9,23.6,20.9,47.4,33.7,90.9,2018
451,Northern Arizona University,"27,227",26.8,0.05,35.0–39.9,19.7,11.3,91.6,32.1,29.8,2018
452,Norwegian University of Life Sciences,"5,723",7.1,0.22,35.0–39.9,24,7.9,68,37.3,77.9,2018
453,University of Oklahoma,"27,333",10.6,0.07,35.0–39.9,32.6,18.6,68.2,38.5,37.2,2018
454,The Open University,"67,355",33,0.08,35.0–39.9,20.9,16.2,67.6,32.4,53.6,2018
455,Oxford Brookes University,"13,255",17.9,0.28,35.0–39.9,31.7,27.2,40.3,32.2,75.3,2018
456,University of Parma,"24,307",27.6,0.06,35.0–39.9,18.6,19,69,37.3,37.3,2018
457,University of Plymouth,"18,335",18.1,0.15,35.0–39.9,21.5,19.7,68.6,32.3,68.3,2018
458,Universitat Politècnica de Catalunya,"21,581",9.8,0.12,35.0–39.9,27.1,17.6,55.3,41.6,53.2,2018
459,Polytechnic University of Turin,"30,903",29.7,0.14,35.0–39.9,26.9,20.9,68.6,48.1,48.1,2018
460,Qatar University,"13,342",17.6,0.42,35.0–39.9,19.8,18.3,60.7,46.1,99.8,2018
461,Quaid-i-Azam University,"13,559",26.6,0.00,35.0–39.9,21.6,1.3,81.2,31.7,42.1,2018
462,Reykjavík University,"3,206",29.4,0.06,35.0–39.9,14.9,16,79.1,33.7,60.1,2018
463,RMIT University,"31,465",17.2,0.25,35.0–39.9,24.2,20.5,53.3,38.4,87.1,2018
464,University of Rome II – Tor Vergata,"32,325",17.9,0.06,35.0–39.9,25.2,15.4,71.9,38.5,43.3,2018
465,University of Rome III,"34,492",56.2,0.04,35.0–39.9,26.3,10.6,67.3,37.4,38.4,2018
466,Roskilde University,"6,034",14.5,0.09,35.0–39.9,20,29.3,52.1,35,49.6,2018
467,Rovira i Virgili University,"12,604",12.6,0.10,35.0–39.9,22.2,17.2,76.4,34.5,47.7,2018
468,University of St Gallen,"7,456",13.1,0.35,35.0–39.9,30.1,19.5,52,43.7,96,2018
469,Saint Louis University,"10,976",6.8,0.07,35.0–39.9,35.7,14.7,65,34.7,28,2018
470,San Diego State University,"29,136",30.7,0.07,35.0–39.9,23.6,23.4,69.1,32.8,30.2,2018
471,University of Saskatchewan,"16,712",16.3,0.17,35.0–39.9,34.7,24.5,40.9,60.2,66.8,2018
472,Sciences Po,"9,679",38.1,0.45,35.0–39.9,32.6,27.1,52.1,36.2,70.5,2018
473,Semmelweis University,"10,880",10.7,0.31,35.0–39.9,22.6,11.9,61.5,34.4,73.8,2018
474,University of Siegen,"19,339",49.2,0.11,35.0–39.9,24.8,25.2,61.2,39.6,52.4,2018
475,University of Siena,"17,928",14,0.06,35.0–39.9,20.7,13.8,68.8,34.4,41.3,2018
476,SOAS University of London,"4,855",11.6,0.56,35.0–39.9,37.1,35,31,31.8,77,2018
477,Southern Cross University,"8,298",32.4,0.18,35.0–39.9,23.3,23.5,52.6,41,57.7,2018
478,University of Strathclyde,"17,495",21.5,0.27,35.0–39.9,26.1,32.2,44.1,45.1,80.9,2018
479,SUNY Binghamton University,"17,238",23.7,0.15,35.0–39.9,23,19.5,70.3,34.9,42.9,2018
480,Swinburne University of Technology,"13,269",24.7,0.25,35.0–39.9,25.6,24.3,59,36.1,74.2,2018
481,The University of Texas at San Antonio,"25,945",25.8,0.06,35.0–39.9,18.8,18.4,84.2,32.4,34.2,2018
482,Tokyo Medical and Dental University (TMDU),"2,906",3.2,0.07,35.0–39.9,35.9,20.5,53.2,57.1,24.5,2018
483,Tongji University,"35,810",12.9,0.11,35.0–39.9,36.5,38.2,25.4,99.4,47.5,2018
484,University of Tsukuba,"16,514",13,0.19,35.0–39.9,38.6,35,34.1,47,39.9,2018
485,The University of Tulsa,"4,671",12.4,0.25,35.0–39.9,35.5,14.1,62.1,56.5,44.9,2018
486,University of Turin,"59,116",31.4,0.07,35.0–39.9,20.6,20.3,72.3,45.3,43.7,2018
487,UiT The Arctic University of Norway,"12,601",12.1,0.12,35.0–39.9,20.9,17.1,63.5,40.5,68,2018
488,University of Urbino Carlo Bo,"11,658",28.6,0.09,35.0–39.9,17.9,10,81.3,34.1,43.4,2018
489,Verona University,"24,582",20.6,0.06,35.0–39.9,22.8,11.9,79.8,36.8,42,2018
490,Victoria University of Wellington,"17,086",19.8,0.20,35.0–39.9,27.6,30.4,48,57.2,87.6,2018
491,Western Sydney University,"32,744",34,0.13,35.0–39.9,19.1,26,62.3,37.1,77.8,2018
492,University of Wisconsin-Milwaukee,"21,928",18.7,0.06,35.0–39.9,23.2,20.4,65.7,33.4,30.7,2018
493,Wuhan University,"50,178",14.3,0.07,35.0–39.9,44.9,33.7,37.5,89.9,37.7,2018
494,Xiamen University,"41,430",15,0.04,35.0–39.9,28.8,24.9,56.4,9.7,28.9,2018
495,Alfaisal University,"1,891",14.5,0.34,30.7–34.9,16.1,27.3,39.3,54.3,97.4,2018
496,American University of Beirut,"8,045",8.6,0.22,30.7–34.9,25.7,12.2,52.9,38.3,87.5,2018
497,Aristotle University of Thessaloniki,"45,709",24.7,0.04,30.7–34.9,20.6,15.9,53.8,38.5,38.2,2018
498,University of Arkansas,"24,140",20.4,0.06,30.7–34.9,26.4,19.5,47.6,44.5,30,2018
499,Athens University of Economics and Business,"9,674",42.2,0.07,30.7–34.9,17.7,22.8,51.8,48.6,45.8,2018
500,Australian Catholic University,"21,846",30.7,0.09,30.7–34.9,16.8,19.7,59.5,35.3,45,2018
501,University of Aveiro,"10,105",17.1,0.10,30.7–34.9,23.5,26.3,45.5,39.8,49,2018
502,Blaise Pascal University,"15,538",15.2,0.13,30.7–34.9,21.5,6.5,61.1,33.5,62.9,2018
503,Bond University,"3,215",13.9,0.39,30.7–34.9,19.3,23.4,37.6,34.6,88.9,2018
504,Université Bourgogne Franche-Comté (UBFC),"56,702",28.9,0.11,30.7–34.9,23.9,13,55.6,35.7,50.6,2018
505,Ca’ Foscari University of Venice,"19,353",40.7,0.08,30.7–34.9,25.6,28.4,37.3,34.7,43.3,2018
506,Carleton University,"25,973",30.1,0.20,30.7–34.9,20.5,28,43,33.6,65.6,2018
507,University of Catania,"35,168",22.8,0.01,30.7–34.9,17.2,11.7,70.1,34.3,28.4,2018
508,Catholic University of the Sacred Heart,"32,844",11.4,0.08,30.7–34.9,19.7,11.6,62.5,35.3,35.8,2018
509,Central China Normal University,"36,706",23.1,0.07,30.7–34.9,23.5,9.2,72.5,39,28.7,2018
510,Central Queensland University,"13,048",27.8,0.29,30.7–34.9,27.8,10.1,58.9,34.3,61.2,2018
511,"China Medical University, Taiwan","7,752",17.1,0.10,30.7–34.9,24.4,27.1,42.3,79.1,29.3,2018
512,University of Coimbra,"21,928",17,0.16,30.7–34.9,25.3,23.4,48.2,37.8,55.1,2018
513,Complutense University of Madrid,"62,392",20.1,0.13,30.7–34.9,35.2,27.4,38.5,33.5,41.7,2018
514,Concordia University,"32,331",31.1,0.28,30.7–34.9,21.4,24,40.3,34.8,80.7,2018
515,Creighton University,"8,213",11.3,0.09,30.7–34.9,37.1,10.3,56.2,35,31.1,2018
516,Diego Portales University,"16,348",14.4,0.02,30.7–34.9,15.7,8.7,74.7,31.8,47.7,2018
517,East China Normal University,"27,189",12.6,0.13,30.7–34.9,25.4,20.1,46.9,46,47.2,2018
518,Edith Cowan University,"16,315",35.5,0.23,30.7–34.9,20.4,20.3,52.2,36.4,77.4,2018
519,Ewha Womans University,"15,044",14.4,0.11,30.7–34.9,27.1,26.4,43,68.9,42.6,2018
520,Universidade Federal de São Paulo (UNIFESP),"14,475",9.3,0.01,30.7–34.9,35.8,16.9,41.2,34,24.6,2018
521,Federico Santa María Technical University,"19,265",30.3,0.02,30.7–34.9,14.6,10.7,64.8,40,51.7,2018
522,University of Ferrara,"13,902",8.3,0.07,30.7–34.9,21.2,10.2,69.6,34.2,44.8,2018
523,Fujita Health University,"2,810",3.1,0.00,30.7–34.9,24.2,7.7,74.5,35.2,17.3,2018
524,University of Granada,"59,539",17.6,0.14,30.7–34.9,22.5,19.2,46.8,32.8,50.1,2018
525,Harbin Institute of Technology,"29,395",10,0.09,30.7–34.9,34.4,31.9,31.4,99,31.6,2018
526,University of Hertfordshire,"17,330",17.3,0.28,30.7–34.9,18.2,11.9,54,32.6,79,2018
527,Indian Institute of Technology Delhi,"7,284",13.3,0.01,30.7–34.9,36.6,19.2,48.7,51.8,16.8,2018
528,Indian Institute of Technology Kanpur,"6,472",15.2,0.01,30.7–34.9,32.6,21.7,38.5,92.7,19.5,2018
529,Indian Institute of Technology Kharagpur,"11,016",18,0.00,30.7–34.9,32.6,29.5,43.3,73.7,16.8,2018
530,Indian Institute of Technology Roorkee,"8,240",14.1,0.01,30.7–34.9,30.2,18.1,56.1,69.9,16,2018
